abs_time,dt,enc0,enc1
1652821685.41459,9994.0,0.0,0.0
1652821685.424637,10000.0,0.0,0.0
1652821685.434639,10000.0,0.0,0.0
1652821685.44464,10000.0,0.0,0.0
1652821685.454637,10000.0,0.0,0.0
1652821685.464641,10000.0,0.0,0.0
1652821685.47464,10000.0,0.0,0.0
1652821685.48464,10000.0,0.0,0.0
1652821685.494641,10000.0,0.0,0.0
1652821685.504609,10005.0,0.0,0.0
1652821685.514641,9995.0,0.0,0.0
1652821685.524641,10000.0,0.0,0.0
1652821685.534642,10000.0,0.0,0.0
1652821685.544642,10000.0,0.0,0.0
1652821685.554641,10000.0,0.0,0.0
1652821685.564643,10000.0,0.0,0.0
1652821685.574644,10003.0,0.0,0.0
1652821685.584642,10000.0,0.0,0.0
1652821685.594644,10000.0,0.0,0.0
1652821685.60464,10003.0,0.0,0.0
1652821685.614582,9994.0,0.0,0.0
1652821685.62464,10000.0,0.0,0.0
1652821685.634644,10000.0,0.0,0.0
1652821685.644644,10000.0,0.0,0.0
1652821685.654645,10000.0,0.0,0.0
1652821685.664645,10000.0,0.0,0.0
1652821685.674643,10000.0,0.0,0.0
1652821685.684621,10000.0,0.0,0.0
1652821685.694645,10000.0,0.0,0.0
1652821685.704644,10006.0,0.0,0.0
1652821685.714645,9994.0,0.0,0.0
1652821685.724645,10000.0,0.0,0.0
1652821685.734644,10000.0,0.0,0.0
1652821685.744646,10000.0,0.0,0.0
1652821685.754642,10000.0,0.0,0.0
1652821685.764647,10000.0,0.0,0.0
1652821685.774646,10000.0,0.0,0.0
1652821685.784665,10000.0,0.0,0.0
1652821685.794646,10000.0,0.0,0.0
1652821685.804645,10011.0,0.0,0.0
1652821685.814645,9989.0,0.0,0.0
1652821685.824647,10000.0,0.0,0.0
1652821685.834648,10000.0,0.0,0.0
1652821685.844648,10000.0,0.0,0.0
1652821685.854648,10000.0,0.0,0.0
1652821685.864648,10003.0,0.0,0.0
1652821685.874648,10000.0,0.0,0.0
1652821685.884648,10000.0,0.0,0.0
1652821685.894648,9997.0,0.0,0.0
1652821685.904647,10006.0,0.0,0.0
1652821685.91465,9994.0,0.0,0.0
1652821685.924646,10000.0,0.0,0.0
1652821685.934629,10000.0,0.0,0.0
1652821685.944649,10000.0,0.0,0.0
1652821685.954649,10000.0,0.0,0.0
1652821685.964651,10000.0,0.0,0.0
1652821685.97465,10000.0,0.0,0.0
1652821685.984649,10000.0,0.0,0.0
1652821685.99465,10000.0,0.0,0.0
1652821686.004648,10006.0,0.0,0.0
1652821686.01465,9994.0,0.0,0.0
1652821686.024651,10000.0,0.0,0.0
1652821686.034652,10000.0,0.0,0.0
1652821686.044651,10000.0,0.0,0.0
1652821686.054652,10000.0,0.0,0.0
1652821686.064652,10000.0,0.0,0.0
1652821686.074652,10000.0,0.0,0.0
1652821686.084653,10000.0,0.0,0.0
1652821686.094663,10000.0,0.0,0.0
1652821686.104618,10006.0,0.0,0.0
1652821686.114672,9994.0,0.0,0.0
1652821686.124653,10000.0,0.0,0.0
1652821686.134654,10000.0,0.0,0.0
1652821686.144607,10000.0,0.0,0.0
1652821686.154653,10003.0,0.0,0.0
1652821686.164655,10000.0,0.0,0.0
1652821686.174656,10000.0,0.0,0.0
1652821686.184655,9997.0,0.0,0.0
1652821686.194654,10000.0,0.0,0.0
1652821686.204652,10006.0,0.0,0.0
1652821686.214653,9994.0,0.0,0.0
1652821686.224652,10000.0,0.0,0.0
1652821686.234657,10000.0,0.0,0.0
1652821686.244679,10000.0,0.0,0.0
1652821686.254653,10000.0,0.0,0.0
1652821686.264656,10000.0,0.0,0.0
1652821686.274657,10000.0,0.0,0.0
1652821686.284657,10000.0,0.0,0.0
1652821686.294657,10000.0,0.0,0.0
1652821686.304654,10006.0,0.0,0.0
1652821686.314654,9994.0,0.0,0.0
1652821686.324657,10000.0,0.0,0.0
1652821686.334656,10000.0,0.0,0.0
1652821686.34468,10000.0,0.0,0.0
1652821686.354658,10000.0,0.0,0.0
1652821686.36468,10000.0,0.0,0.0
1652821686.374668,10000.0,0.0,0.0
1652821686.384656,10000.0,0.0,0.0
1652821686.394659,10000.0,0.0,0.0
1652821686.404657,10006.0,0.0,0.0
1652821686.414608,9994.0,0.0,0.0
1652821686.424614,10000.0,0.0,0.0
1652821686.434606,10000.0,0.0,0.0
1652821686.444608,10003.0,0.0,0.0
1652821686.454606,10000.0,0.0,0.0
1652821686.464606,10000.0,0.0,0.0
1652821686.474607,9997.0,0.0,0.0
1652821686.484606,10000.0,0.0,0.0
1652821686.494607,10000.0,0.0,0.0
