abs_time,dt,enc0,enc1
1652821636.828756,10003.0,0.0,0.0
1652821636.838762,9997.0,0.0,0.0
1652821636.848736,10000.0,0.0,0.0
1652821636.85876,10000.0,0.0,0.0
1652821636.868764,10003.0,0.0,0.0
1652821636.878761,9997.0,0.0,0.0
1652821636.888761,10000.0,0.0,0.0
1652821636.898723,10000.0,0.0,0.0
1652821636.908762,10000.0,0.0,0.0
1652821636.918766,10000.0,0.0,0.0
1652821636.928765,10000.0,0.0,0.0
1652821636.938765,10000.0,0.0,0.0
1652821636.948762,10000.0,0.0,0.0
1652821636.958739,10000.0,0.0,0.0
1652821636.968762,10006.0,0.0,0.0
1652821636.978762,9994.0,0.0,0.0
1652821636.988765,10000.0,0.0,0.0
1652821636.998736,10000.0,0.0,0.0
1652821637.008763,10000.0,0.0,0.0
1652821637.018763,10000.0,0.0,0.0
1652821637.028768,10000.0,0.0,0.0
1652821637.038744,10000.0,0.0,0.0
1652821637.048764,10000.0,0.0,0.0
1652821637.058768,10000.0,0.0,0.0
1652821637.068764,10003.0,0.0,0.0
1652821637.078767,9997.0,0.0,0.0
1652821637.08877,10000.0,0.0,0.0
1652821637.098769,10000.0,0.0,0.0
1652821637.108765,10000.0,0.0,0.0
1652821637.118766,10000.0,0.0,0.0
1652821637.128765,10000.0,0.0,0.0
1652821637.138766,10000.0,0.0,0.0
1652821637.148767,10000.0,0.0,0.0
1652821637.158768,10000.0,0.0,0.0
1652821637.168766,10003.0,0.0,0.0
1652821637.178767,9997.0,0.0,0.0
1652821637.18877,10000.0,0.0,0.0
1652821637.198767,10000.0,0.0,0.0
1652821637.208774,10000.0,0.0,0.0
1652821637.21877,10000.0,0.0,0.0
1652821637.22877,10000.0,0.0,0.0
1652821637.23877,10000.0,0.0,0.0
1652821637.248746,10000.0,0.0,0.0
1652821637.258769,10000.0,0.0,0.0
1652821637.268768,10003.0,0.0,0.0
1652821637.278772,9997.0,0.0,0.0
1652821637.288774,10000.0,0.0,0.0
1652821637.298769,10000.0,0.0,0.0
1652821637.308769,10000.0,0.0,0.0
1652821637.318772,10000.0,0.0,0.0
1652821637.328772,10000.0,0.0,0.0
1652821637.338776,10000.0,0.0,0.0
1652821637.348772,10000.0,0.0,0.0
1652821637.35877,10000.0,0.0,0.0
1652821637.368771,10003.0,0.0,0.0
1652821637.378771,9997.0,0.0,0.0
1652821637.38877,10000.0,0.0,0.0
1652821637.398775,10000.0,0.0,0.0
1652821637.408771,10000.0,0.0,0.0
1652821637.418774,10000.0,0.0,0.0
1652821637.428772,10000.0,0.0,0.0
1652821637.438774,10000.0,0.0,0.0
1652821637.448772,10000.0,0.0,0.0
1652821637.458773,10000.0,0.0,0.0
1652821637.468772,10003.0,0.0,0.0
1652821637.478782,9997.0,0.0,0.0
1652821637.488772,10000.0,0.0,0.0
1652821637.498746,10000.0,0.0,0.0
1652821637.508776,10000.0,0.0,0.0
1652821637.518774,10000.0,0.0,0.0
1652821637.528774,10000.0,0.0,0.0
1652821637.538761,10000.0,0.0,0.0
1652821637.548775,10001.0,0.0,0.0
1652821637.558776,9999.0,0.0,0.0
1652821637.568775,10003.0,0.0,0.0
1652821637.578775,9997.0,0.0,0.0
1652821637.58876,10000.0,0.0,0.0
1652821637.598776,10000.0,0.0,0.0
1652821637.608776,10000.0,0.0,0.0
1652821637.61878,10000.0,0.0,0.0
1652821637.628775,10000.0,0.0,0.0
1652821637.638739,10000.0,0.0,0.0
1652821637.648779,10000.0,0.0,0.0
1652821637.658777,10000.0,0.0,0.0
1652821637.668776,10003.0,0.0,0.0
1652821637.678777,9997.0,0.0,0.0
1652821637.68878,10000.0,0.0,0.0
1652821637.698779,10000.0,0.0,0.0
1652821637.70878,10000.0,0.0,0.0
1652821637.718778,10000.0,0.0,0.0
1652821637.728779,10000.0,0.0,0.0
1652821637.738778,10000.0,0.0,0.0
1652821637.74875,10000.0,0.0,0.0
1652821637.758778,10000.0,0.0,0.0
1652821637.768778,10003.0,0.0,0.0
1652821637.778781,9997.0,0.0,0.0
1652821637.788779,10000.0,0.0,0.0
1652821637.798778,10000.0,0.0,0.0
1652821637.80878,10000.0,0.0,0.0
1652821637.81878,10000.0,0.0,0.0
1652821637.828756,10003.0,0.0,0.0
1652821637.838761,9997.0,0.0,0.0
1652821637.848757,10000.0,0.0,0.0
1652821637.858756,10000.0,0.0,0.0
1652821637.868756,10003.0,0.0,0.0
1652821637.878757,9997.0,0.0,0.0
1652821637.888757,10000.0,0.0,0.0
1652821637.898757,10000.0,0.0,0.0
1652821637.908757,10000.0,0.0,0.0
1652821637.918757,10000.0,0.0,0.0
1652821637.928758,10000.0,0.0,0.0
1652821637.938757,10000.0,0.0,0.0
1652821637.948758,10000.0,0.0,0.0
1652821637.958758,10000.0,0.0,0.0
1652821637.968758,10006.0,0.0,0.0
1652821637.978758,9994.0,0.0,0.0
1652821637.988759,10000.0,0.0,0.0
1652821637.998774,10000.0,0.0,0.0
1652821638.008784,10009.0,0.0,0.0
1652821638.018784,9991.0,0.0,0.0
1652821638.028786,10000.0,0.0,0.0
1652821638.038784,10000.0,0.0,0.0
1652821638.048785,10000.0,0.0,0.0
1652821638.058786,10000.0,0.0,0.0
1652821638.068786,10003.0,0.0,0.0
1652821638.078786,9997.0,0.0,0.0
1652821638.088788,10000.0,0.0,0.0
1652821638.098748,10000.0,0.0,0.0
1652821638.108787,10000.0,0.0,0.0
1652821638.118788,10000.0,0.0,0.0
1652821638.128786,10000.0,0.0,0.0
1652821638.138786,10000.0,0.0,0.0
1652821638.14879,10000.0,0.0,0.0
1652821638.158651,10000.0,0.0,0.0
1652821638.16865,10003.0,0.0,0.0
1652821638.178798,9997.0,0.0,0.0
1652821638.188792,10000.0,0.0,0.0
1652821638.198788,10000.0,0.0,0.0
1652821638.208787,10000.0,0.0,0.0
1652821638.218787,10000.0,0.0,0.0
1652821638.228788,10000.0,0.0,0.0
1652821638.238795,10000.0,0.0,0.0
1652821638.248779,10000.0,0.0,0.0
1652821638.258789,10000.0,0.0,0.0
1652821638.268788,10003.0,0.0,0.0
1652821638.278653,9997.0,0.0,0.0
1652821638.288791,10000.0,0.0,0.0
1652821638.29879,10000.0,0.0,0.0
1652821638.308797,10000.0,0.0,0.0
1652821638.31879,10000.0,0.0,0.0
1652821638.328789,10000.0,0.0,0.0
1652821638.338792,10000.0,0.0,0.0
1652821638.34879,10000.0,0.0,0.0
1652821638.35879,10000.0,0.0,0.0
1652821638.368791,10003.0,0.0,0.0
1652821638.378655,9997.0,0.0,0.0
1652821638.388794,10000.0,0.0,0.0
1652821638.398791,10000.0,0.0,0.0
1652821638.408791,10000.0,0.0,0.0
1652821638.418791,10000.0,0.0,0.0
1652821638.428775,10000.0,0.0,0.0
1652821638.438804,10000.0,0.0,0.0
1652821638.448655,10000.0,0.0,0.0
