abs_time,dt,enc0,enc1
1652892699.976424,10000.0,0.0,0.0
1652892699.98643,10000.0,0.0,0.0
1652892699.996421,10000.0,0.0,0.0
1652892700.006429,10009.0,0.0,0.0
1652892700.0164,9991.0,0.0,-1.0
1652892700.026413,10000.0,0.0,0.0
1652892700.03641,10000.0,0.0,0.0
1652892700.046402,10000.0,0.0,0.0
1652892700.056405,10000.0,0.0,0.0
1652892700.066413,10000.0,0.0,0.0
1652892700.076401,10000.0,0.0,0.0
1652892700.086405,10000.0,0.0,0.0
1652892700.096422,10000.0,0.0,0.0
1652892700.10641,10003.0,0.0,0.0
1652892700.116428,9997.0,0.0,0.0
1652892700.126436,10000.0,0.0,0.0
1652892700.136415,10000.0,0.0,0.0
1652892700.146432,10000.0,0.0,0.0
1652892700.156426,10000.0,0.0,0.0
1652892700.16642,10000.0,0.0,0.0
1652892700.176402,10000.0,0.0,0.0
1652892700.186591,10000.0,0.0,0.0
1652892700.196403,10000.0,0.0,0.0
1652892700.206396,10003.0,0.0,0.0
1652892700.216383,9997.0,0.0,0.0
1652892700.226394,10000.0,0.0,0.0
1652892700.236399,10000.0,0.0,0.0
1652892700.246392,10000.0,0.0,0.0
1652892700.256392,10000.0,0.0,0.0
1652892700.266424,10000.0,0.0,0.0
1652892700.276398,10000.0,0.0,0.0
1652892700.286392,10000.0,0.0,0.0
1652892700.296403,10000.0,0.0,0.0
1652892700.306407,10003.0,0.0,0.0
1652892700.316398,9997.0,0.0,0.0
1652892700.326408,10000.0,0.0,0.0
1652892700.33641,10000.0,0.0,0.0
1652892700.346404,10000.0,0.0,0.0
1652892700.356414,10000.0,0.0,0.0
1652892700.366405,10000.0,0.0,0.0
1652892700.376384,10000.0,0.0,0.0
1652892700.386417,10000.0,0.0,0.0
1652892700.396406,10000.0,0.0,0.0
1652892700.40641,10003.0,0.0,0.0
1652892700.416424,9997.0,0.0,0.0
1652892700.42641,10000.0,0.0,0.0
1652892700.436414,10000.0,0.0,0.0
1652892700.446422,10000.0,0.0,0.0
1652892700.456421,10000.0,0.0,0.0
1652892700.466424,10000.0,-1.0,0.0
1652892700.476389,10000.0,0.0,0.0
1652892700.48642,10000.0,0.0,0.0
1652892700.496418,10000.0,0.0,0.0
1652892700.506415,10003.0,0.0,0.0
1652892700.516427,9997.0,0.0,0.0
1652892700.526427,10000.0,0.0,0.0
1652892700.536413,10000.0,0.0,0.0
1652892700.546407,10000.0,0.0,0.0
1652892700.55642,10000.0,0.0,0.0
1652892700.566415,10000.0,0.0,0.0
1652892700.576412,10000.0,0.0,0.0
1652892700.586381,10000.0,0.0,0.0
1652892700.596415,10000.0,0.0,0.0
1652892700.606414,10003.0,0.0,0.0
1652892700.61638,9997.0,0.0,0.0
1652892700.626427,10000.0,0.0,0.0
1652892700.636404,10000.0,0.0,0.0
1652892700.646426,10000.0,0.0,0.0
1652892700.65642,10000.0,0.0,0.0
1652892700.666406,10000.0,0.0,0.0
1652892700.676417,10000.0,0.0,0.0
1652892700.686416,10000.0,0.0,0.0
1652892700.69641,10000.0,0.0,0.0
1652892700.706426,10003.0,0.0,0.0
1652892700.71641,9997.0,0.0,0.0
1652892700.726421,10000.0,0.0,0.0
1652892700.736421,10000.0,0.0,0.0
1652892700.746414,10000.0,0.0,0.0
1652892700.756405,10000.0,0.0,0.0
1652892700.766423,10000.0,0.0,0.0
1652892700.776411,10000.0,0.0,0.0
1652892700.786411,10000.0,0.0,0.0
1652892700.796407,10000.0,0.0,0.0
1652892700.806428,10003.0,0.0,0.0
1652892700.81638,9997.0,0.0,0.0
1652892700.826394,10000.0,0.0,0.0
1652892700.836421,10000.0,0.0,0.0
1652892700.846415,10000.0,0.0,0.0
1652892700.856408,10000.0,0.0,0.0
1652892700.866399,10000.0,0.0,0.0
1652892700.87641,10000.0,0.0,0.0
1652892700.88638,10000.0,0.0,0.0
1652892700.896424,10000.0,0.0,0.0
1652892700.906384,10003.0,0.0,0.0
1652892700.916399,9997.0,0.0,0.0
1652892700.926398,10000.0,0.0,0.0
1652892700.936398,10000.0,0.0,0.0
1652892700.946392,10000.0,0.0,0.0
1652892700.956431,10000.0,0.0,0.0
1652892700.966384,10000.0,0.0,0.0
1652892700.976392,10000.0,0.0,0.0
1652892700.986398,10000.0,0.0,0.0
1652892700.996418,10000.0,0.0,0.0
1652892701.0064,10009.0,0.0,0.0
1652892701.016429,9991.0,0.0,0.0
1652892701.026395,10000.0,0.0,0.0
1652892701.036406,10000.0,0.0,0.0
1652892701.046401,10000.0,0.0,0.0
1652892701.056404,10000.0,0.0,0.0
1652892701.066414,10000.0,0.0,0.0
1652892701.076412,10000.0,0.0,0.0
1652892701.086402,10000.0,0.0,0.0
1652892701.0964,10000.0,0.0,0.0
1652892701.106404,10003.0,0.0,0.0
1652892701.116414,9997.0,0.0,0.0
1652892701.126418,10000.0,0.0,0.0
1652892701.136407,10000.0,0.0,0.0
1652892701.146402,10000.0,0.0,-1.0
1652892701.156405,10000.0,0.0,0.0
1652892701.166407,10000.0,0.0,0.0
1652892701.176409,10000.0,0.0,0.0
1652892701.186377,10000.0,0.0,0.0
1652892701.196371,10000.0,0.0,0.0
1652892701.206414,10003.0,0.0,0.0
1652892701.216422,9997.0,0.0,0.0
1652892701.226423,10000.0,0.0,0.0
1652892701.236421,10000.0,0.0,0.0
1652892701.246415,10000.0,0.0,0.0
1652892701.256404,10000.0,0.0,0.0
1652892701.266413,10000.0,0.0,0.0
1652892701.276408,10000.0,0.0,0.0
1652892701.286394,10000.0,0.0,0.0
1652892701.296374,10000.0,0.0,0.0
1652892701.306418,10003.0,0.0,0.0
1652892701.316415,9997.0,0.0,0.0
1652892701.32642,10000.0,0.0,0.0
1652892701.336406,10000.0,0.0,0.0
1652892701.346368,10000.0,0.0,0.0
1652892701.356409,10000.0,0.0,0.0
1652892701.366409,10000.0,-1.0,0.0
1652892701.376415,10000.0,0.0,0.0
1652892701.386379,10000.0,0.0,0.0
1652892701.396416,10000.0,0.0,0.0
1652892701.40642,10003.0,0.0,0.0
1652892701.416416,9997.0,0.0,0.0
1652892701.426414,10000.0,0.0,0.0
1652892701.436421,10000.0,0.0,0.0
1652892701.446421,10000.0,0.0,0.0
1652892701.456409,10000.0,0.0,0.0
1652892701.466416,10000.0,0.0,0.0
1652892701.476423,10000.0,0.0,0.0
1652892701.486372,10000.0,0.0,0.0
1652892701.496411,10000.0,0.0,0.0
1652892701.506419,10003.0,0.0,0.0
1652892701.51642,9997.0,0.0,0.0
1652892701.526409,10000.0,0.0,0.0
1652892701.536415,10000.0,0.0,0.0
1652892701.546423,10000.0,0.0,0.0
1652892701.556401,10000.0,0.0,0.0
1652892701.566409,10000.0,0.0,0.0
1652892701.576414,10000.0,0.0,0.0
1652892701.586373,10000.0,0.0,0.0
1652892701.596415,10000.0,0.0,0.0
1652892701.606419,10003.0,0.0,0.0
1652892701.616415,9997.0,0.0,0.0
1652892701.626426,10000.0,0.0,0.0
1652892701.636409,10000.0,0.0,0.0
1652892701.646383,10000.0,0.0,0.0
1652892701.656419,10000.0,0.0,0.0
1652892701.666416,10000.0,0.0,0.0
1652892701.676379,10000.0,0.0,0.0
1652892701.686408,10000.0,0.0,0.0
1652892701.696408,10000.0,0.0,0.0
1652892701.706404,10003.0,0.0,0.0
1652892701.716409,9997.0,0.0,0.0
1652892701.726417,10000.0,0.0,0.0
1652892701.736421,10000.0,0.0,0.0
1652892701.746417,10000.0,0.0,0.0
1652892701.756418,10000.0,0.0,0.0
1652892701.76641,10000.0,0.0,0.0
1652892701.776406,10000.0,0.0,0.0
1652892701.78638,10000.0,0.0,0.0
1652892701.796416,10000.0,0.0,0.0
1652892701.806419,10003.0,0.0,0.0
1652892701.816412,9997.0,0.0,0.0
1652892701.826403,10000.0,0.0,0.0
1652892701.836415,10000.0,0.0,0.0
1652892701.846409,10000.0,0.0,0.0
1652892701.856409,10000.0,0.0,0.0
1652892701.86642,10000.0,0.0,0.0
1652892701.876394,10000.0,0.0,0.0
1652892701.886374,10000.0,0.0,0.0
1652892701.896409,10000.0,0.0,0.0
1652892701.90641,10003.0,0.0,0.0
1652892701.916404,9997.0,0.0,0.0
1652892701.926409,10000.0,0.0,0.0
1652892701.936415,10000.0,0.0,0.0
1652892701.94641,10000.0,0.0,0.0
1652892701.956415,10000.0,0.0,0.0
1652892701.966405,10000.0,0.0,0.0
1652892701.976422,10000.0,0.0,0.0
1652892701.986413,10000.0,0.0,0.0
1652892701.996422,10000.0,0.0,0.0
1652892702.00642,10009.0,0.0,0.0
1652892702.016421,9991.0,0.0,0.0
1652892702.026426,10000.0,0.0,0.0
1652892702.036427,10000.0,0.0,0.0
1652892702.04642,10000.0,0.0,0.0
1652892702.056411,10000.0,0.0,0.0
1652892702.066421,10000.0,0.0,0.0
1652892702.076426,10000.0,0.0,0.0
1652892702.086414,10000.0,0.0,0.0
1652892702.096414,10000.0,0.0,-1.0
1652892702.106415,10003.0,0.0,0.0
1652892702.116408,9997.0,0.0,0.0
1652892702.12642,10000.0,0.0,0.0
1652892702.136421,10000.0,0.0,0.0
1652892702.146421,10000.0,0.0,0.0
1652892702.156415,10000.0,0.0,0.0
1652892702.166409,10000.0,0.0,0.0
1652892702.176429,10000.0,0.0,0.0
1652892702.186409,10000.0,0.0,0.0
1652892702.196419,10000.0,0.0,0.0
1652892702.206418,10003.0,0.0,0.0
1652892702.216408,9997.0,0.0,0.0
1652892702.226415,10000.0,0.0,0.0
1652892702.236415,10000.0,0.0,0.0
1652892702.246407,10000.0,0.0,0.0
1652892702.256408,10000.0,0.0,0.0
1652892702.26642,10000.0,0.0,0.0
1652892702.276396,10000.0,0.0,0.0
1652892702.286412,10000.0,0.0,0.0
1652892702.296415,10000.0,0.0,0.0
1652892702.306427,10003.0,0.0,0.0
1652892702.316405,10003.0,0.0,0.0
1652892702.326383,9994.0,0.0,0.0
1652892702.336367,10000.0,0.0,0.0
1652892702.346396,10000.0,0.0,0.0
1652892702.35638,10000.0,0.0,0.0
1652892702.366379,10000.0,0.0,0.0
1652892702.376413,10000.0,0.0,0.0
1652892702.3866,10000.0,0.0,0.0
1652892702.396416,10000.0,0.0,0.0
1652892702.406403,10003.0,0.0,0.0
1652892702.416403,9997.0,0.0,0.0
1652892702.42638,10000.0,0.0,0.0
1652892702.436379,10000.0,0.0,0.0
1652892702.446372,10000.0,0.0,0.0
1652892702.456383,10000.0,0.0,0.0
1652892702.466401,10000.0,0.0,0.0
1652892702.476415,10000.0,0.0,0.0
1652892702.486566,10000.0,0.0,0.0
1652892702.496381,10000.0,0.0,0.0
1652892702.506827,10003.0,0.0,0.0
1652892702.516368,9997.0,0.0,0.0
1652892702.526374,10000.0,0.0,0.0
1652892702.536366,10000.0,0.0,0.0
1652892702.546431,10000.0,0.0,0.0
1652892702.556383,10000.0,0.0,0.0
1652892702.566569,10000.0,0.0,0.0
1652892702.576398,10000.0,0.0,0.0
1652892702.586395,10000.0,0.0,0.0
1652892702.596357,10000.0,0.0,0.0
1652892702.606387,10003.0,0.0,0.0
1652892702.616405,9997.0,0.0,0.0
1652892702.626398,10000.0,0.0,0.0
1652892702.636416,10000.0,0.0,0.0
1652892702.646419,10000.0,0.0,0.0
1652892702.656396,10000.0,0.0,0.0
1652892702.666551,10000.0,0.0,0.0
1652892702.676397,10000.0,0.0,0.0
1652892702.686379,10000.0,0.0,0.0
1652892702.696378,10000.0,0.0,0.0
1652892702.706387,10003.0,0.0,0.0
1652892702.716419,9997.0,0.0,0.0
1652892702.726391,10000.0,0.0,0.0
1652892702.736374,10000.0,0.0,0.0
1652892702.746384,10000.0,0.0,0.0
1652892702.756356,10000.0,0.0,0.0
1652892702.766383,10000.0,0.0,0.0
1652892702.77636,10000.0,0.0,0.0
1652892702.786403,10000.0,0.0,0.0
1652892702.796443,10000.0,0.0,0.0
1652892702.806384,10003.0,0.0,0.0
1652892702.816557,9997.0,0.0,0.0
1652892702.826397,10000.0,0.0,0.0
1652892702.8364,10000.0,0.0,0.0
1652892702.846386,10000.0,0.0,0.0
1652892702.856392,10000.0,0.0,0.0
1652892702.866378,10000.0,0.0,0.0
1652892702.876374,10000.0,0.0,0.0
1652892702.886372,10000.0,0.0,0.0
1652892702.896393,10000.0,0.0,0.0
1652892702.906376,10003.0,0.0,0.0
1652892702.916411,9997.0,0.0,0.0
1652892702.926373,10000.0,0.0,0.0
1652892702.936387,10000.0,0.0,0.0
1652892702.946389,10000.0,0.0,0.0
1652892702.956389,10000.0,0.0,0.0
1652892702.966381,10000.0,0.0,0.0
1652892702.9764,10000.0,0.0,0.0
1652892702.986371,10000.0,0.0,0.0
1652892702.996383,10000.0,0.0,0.0
1652892703.006411,10009.0,0.0,0.0
1652892703.016406,9991.0,0.0,0.0
1652892703.026381,10000.0,0.0,0.0
1652892703.036408,10000.0,0.0,0.0
1652892703.046389,10000.0,0.0,0.0
1652892703.056406,10000.0,0.0,0.0
1652892703.066418,10000.0,0.0,0.0
1652892703.076406,10000.0,0.0,0.0
1652892703.086397,10000.0,-1.0,0.0
1652892703.096367,10000.0,0.0,0.0
1652892703.106377,10003.0,0.0,0.0
1652892703.116383,9997.0,0.0,0.0
1652892703.126364,10000.0,0.0,0.0
1652892703.136372,10000.0,0.0,0.0
1652892703.146375,10000.0,0.0,0.0
1652892703.156404,10000.0,0.0,0.0
1652892703.166403,10000.0,0.0,0.0
1652892703.176408,10000.0,0.0,0.0
1652892703.186395,10000.0,0.0,0.0
1652892703.196382,10000.0,0.0,0.0
1652892703.206393,10003.0,0.0,0.0
1652892703.216426,9997.0,0.0,0.0
1652892703.226402,10000.0,0.0,0.0
1652892703.236383,10000.0,0.0,0.0
1652892703.246371,10000.0,0.0,0.0
1652892703.256351,10000.0,0.0,0.0
1652892703.266362,10000.0,0.0,0.0
1652892703.276366,10000.0,0.0,0.0
1652892703.28642,10000.0,0.0,0.0
1652892703.296372,10000.0,0.0,0.0
1652892703.306387,10003.0,0.0,0.0
1652892703.316413,9997.0,0.0,0.0
1652892703.326371,10000.0,0.0,0.0
1652892703.33638,10000.0,0.0,0.0
