abs_time,dt,enc0,enc1
1652892852.465824,10000.0,0.0,0.0
1652892852.476057,10000.0,0.0,0.0
1652892852.48609,10000.0,0.0,0.0
1652892852.496044,10000.0,0.0,0.0
1652892852.50587,10003.0,0.0,0.0
1652892852.516159,9997.0,0.0,0.0
1652892852.525836,10000.0,0.0,0.0
1652892852.536104,10000.0,0.0,0.0
1652892852.546064,10000.0,0.0,0.0
1652892852.556089,10000.0,0.0,0.0
1652892852.566076,10000.0,0.0,0.0
1652892852.576058,10000.0,0.0,-1.0
1652892852.586077,10000.0,0.0,0.0
1652892852.596076,10000.0,0.0,0.0
1652892852.606036,10003.0,0.0,0.0
1652892852.616089,9997.0,0.0,0.0
1652892852.626105,10000.0,0.0,0.0
1652892852.636133,10000.0,0.0,0.0
1652892852.646153,10000.0,0.0,0.0
1652892852.656164,10000.0,0.0,0.0
1652892852.666021,10000.0,0.0,0.0
1652892852.676027,10000.0,0.0,0.0
1652892852.686033,10000.0,0.0,0.0
1652892852.695909,10000.0,0.0,0.0
1652892852.705868,10003.0,0.0,0.0
1652892852.716016,9997.0,-1.0,0.0
1652892852.72602,10000.0,0.0,0.0
1652892852.736026,10000.0,0.0,0.0
1652892852.746011,10000.0,0.0,0.0
1652892852.755869,10000.0,0.0,0.0
1652892852.76603,10000.0,0.0,0.0
1652892852.776025,10000.0,0.0,0.0
1652892852.786015,10000.0,0.0,0.0
1652892852.796013,10000.0,0.0,0.0
1652892852.806031,10003.0,0.0,0.0
1652892852.816022,9997.0,0.0,0.0
1652892852.825856,10000.0,0.0,0.0
1652892852.836016,10000.0,0.0,0.0
1652892852.846028,10000.0,0.0,0.0
1652892852.856021,10000.0,0.0,0.0
1652892852.866029,10000.0,0.0,0.0
1652892852.876016,10000.0,0.0,0.0
1652892852.886026,10000.0,0.0,0.0
1652892852.896026,10000.0,0.0,0.0
1652892852.906061,10003.0,0.0,0.0
1652892852.916046,9997.0,0.0,0.0
1652892852.926033,10000.0,0.0,0.0
1652892852.935868,10000.0,0.0,0.0
1652892852.946024,10000.0,0.0,0.0
1652892852.956027,10000.0,0.0,0.0
1652892852.966034,10000.0,0.0,0.0
1652892852.975853,10000.0,0.0,0.0
1652892852.985864,10000.0,0.0,0.0
1652892852.995862,10000.0,0.0,0.0
1652892853.005882,10009.0,0.0,0.0
1652892853.016034,9991.0,0.0,0.0
1652892853.025866,10000.0,0.0,0.0
1652892853.035858,10000.0,0.0,0.0
1652892853.046054,10000.0,0.0,0.0
1652892853.056085,10000.0,0.0,0.0
1652892853.06606,10000.0,0.0,0.0
1652892853.076053,10000.0,0.0,0.0
1652892853.086056,10000.0,0.0,0.0
1652892853.096075,10000.0,0.0,0.0
1652892853.106026,10003.0,0.0,0.0
1652892853.115856,9997.0,0.0,0.0
1652892853.12583,10000.0,0.0,0.0
1652892853.135861,10000.0,0.0,0.0
1652892853.145835,10000.0,0.0,0.0
1652892853.156048,10000.0,0.0,0.0
1652892853.166141,10000.0,0.0,0.0
1652892853.176159,10000.0,0.0,0.0
1652892853.186034,10000.0,0.0,0.0
1652892853.196026,10000.0,0.0,0.0
1652892853.206025,10003.0,0.0,0.0
1652892853.215878,9997.0,0.0,0.0
1652892853.226033,10000.0,0.0,0.0
1652892853.236024,10000.0,0.0,0.0
1652892853.246021,10000.0,0.0,0.0
1652892853.256019,10000.0,0.0,0.0
1652892853.266015,10000.0,0.0,0.0
1652892853.276026,10000.0,0.0,0.0
1652892853.286019,10000.0,0.0,0.0
1652892853.296013,10000.0,0.0,0.0
1652892853.306045,10003.0,0.0,0.0
1652892853.316015,9997.0,0.0,0.0
1652892853.326012,10000.0,0.0,0.0
1652892853.336029,10000.0,0.0,0.0
1652892853.346036,10000.0,0.0,0.0
1652892853.356022,10000.0,0.0,0.0
1652892853.365875,10000.0,0.0,0.0
1652892853.376015,10000.0,0.0,0.0
1652892853.386022,10000.0,0.0,0.0
1652892853.396018,10000.0,0.0,0.0
1652892853.406023,10003.0,0.0,0.0
1652892853.416016,9997.0,0.0,0.0
1652892853.426014,10000.0,0.0,0.0
1652892853.436014,10000.0,0.0,0.0
1652892853.446018,10000.0,0.0,0.0
1652892853.45606,10000.0,0.0,0.0
1652892853.466022,10000.0,0.0,0.0
1652892853.476021,10000.0,0.0,0.0
1652892853.486024,10000.0,0.0,-1.0
1652892853.496034,10000.0,0.0,0.0
1652892853.506033,10003.0,0.0,0.0
1652892853.51587,9997.0,0.0,0.0
1652892853.5261,10000.0,0.0,0.0
1652892853.536124,10000.0,0.0,0.0
1652892853.546027,10000.0,0.0,0.0
1652892853.556085,10000.0,0.0,0.0
1652892853.566073,10000.0,0.0,0.0
1652892853.576072,10000.0,0.0,0.0
1652892853.58622,10000.0,0.0,0.0
1652892853.596076,10000.0,0.0,0.0
1652892853.60603,10003.0,0.0,0.0
1652892853.61612,9997.0,0.0,0.0
1652892853.626092,10000.0,0.0,0.0
1652892853.636039,10000.0,0.0,0.0
1652892853.646072,10000.0,0.0,0.0
1652892853.656088,10000.0,0.0,0.0
1652892853.666119,10000.0,0.0,0.0
1652892853.676126,10000.0,0.0,0.0
1652892853.685864,10000.0,0.0,0.0
1652892853.696172,10000.0,0.0,0.0
1652892853.706014,10003.0,0.0,0.0
1652892853.716027,9997.0,0.0,0.0
1652892853.726029,10000.0,0.0,0.0
1652892853.736024,10000.0,0.0,0.0
1652892853.746019,10000.0,0.0,0.0
1652892853.756017,10000.0,0.0,0.0
1652892853.766024,10000.0,-1.0,0.0
1652892853.776028,10000.0,0.0,0.0
1652892853.78602,10000.0,0.0,0.0
1652892853.796045,10000.0,0.0,0.0
1652892853.806021,10003.0,0.0,0.0
1652892853.816023,9997.0,0.0,0.0
1652892853.826031,10000.0,0.0,0.0
1652892853.836028,10000.0,0.0,0.0
1652892853.846023,10000.0,0.0,0.0
1652892853.856016,10000.0,0.0,0.0
1652892853.866022,10000.0,0.0,0.0
1652892853.876028,10000.0,0.0,0.0
1652892853.886022,10000.0,0.0,0.0
1652892853.896017,10000.0,0.0,0.0
1652892853.906027,10003.0,0.0,0.0
1652892853.916022,9997.0,0.0,0.0
1652892853.926021,10000.0,0.0,0.0
1652892853.936016,10000.0,0.0,0.0
1652892853.946022,10000.0,0.0,0.0
1652892853.956015,10000.0,0.0,0.0
1652892853.966017,10000.0,0.0,0.0
1652892853.976025,10000.0,0.0,0.0
