abs_time,dt,enc0,enc1
1652892635.556615,10000.0,0.0,0.0
1652892635.56661,10000.0,0.0,0.0
1652892635.576605,10000.0,0.0,0.0
1652892635.586662,10000.0,0.0,0.0
1652892635.596665,10000.0,0.0,0.0
1652892635.606621,10003.0,0.0,0.0
1652892635.616659,9997.0,0.0,0.0
1652892635.62667,10000.0,0.0,1.0
1652892635.636672,10000.0,0.0,0.0
1652892635.646653,10000.0,0.0,0.0
1652892635.656665,10000.0,0.0,0.0
1652892635.666664,10000.0,1.0,0.0
1652892635.67666,10000.0,0.0,0.0
1652892635.68666,10000.0,0.0,0.0
1652892635.696668,10000.0,0.0,0.0
1652892635.70666,10003.0,0.0,0.0
1652892635.716659,9997.0,0.0,1.0
1652892635.72667,10000.0,0.0,0.0
1652892635.736851,10000.0,0.0,0.0
1652892635.746665,10000.0,0.0,0.0
1652892635.756672,10000.0,1.0,0.0
1652892635.766662,10000.0,0.0,0.0
1652892635.776663,10000.0,0.0,0.0
1652892635.786668,10000.0,0.0,1.0
1652892635.79665,10000.0,0.0,0.0
1652892635.80667,10003.0,0.0,0.0
1652892635.816662,9997.0,0.0,0.0
1652892635.826662,10000.0,0.0,0.0
1652892635.836663,10000.0,0.0,0.0
1652892635.846669,10000.0,0.0,1.0
1652892635.856656,10000.0,1.0,0.0
1652892635.866663,10000.0,0.0,0.0
1652892635.876663,10000.0,0.0,0.0
1652892635.886636,10000.0,0.0,0.0
1652892635.89666,10000.0,0.0,0.0
1652892635.906648,10003.0,0.0,0.0
1652892635.916656,9997.0,0.0,0.0
1652892635.926672,10000.0,0.0,0.0
1652892635.936656,10000.0,0.0,0.0
1652892635.946656,10000.0,0.0,0.0
1652892635.95665,10000.0,0.0,0.0
1652892635.966648,10000.0,0.0,0.0
1652892635.976665,10000.0,0.0,0.0
1652892635.986662,10000.0,1.0,0.0
1652892635.996614,10000.0,0.0,0.0
1652892636.00662,10009.0,0.0,0.0
1652892636.016658,9991.0,0.0,0.0
1652892636.026664,10000.0,0.0,0.0
1652892636.036666,10000.0,0.0,0.0
1652892636.046657,10000.0,0.0,0.0
1652892636.056657,10000.0,0.0,0.0
1652892636.066656,10000.0,0.0,0.0
1652892636.076663,10000.0,0.0,0.0
1652892636.086671,10000.0,0.0,0.0
1652892636.096653,10000.0,0.0,0.0
1652892636.106663,10003.0,0.0,0.0
1652892636.116653,9997.0,0.0,0.0
1652892636.126669,10000.0,0.0,0.0
