abs_time,dt,enc0,enc1
1652893296.888465,10000.0,0.0,0.0
1652893296.898475,10000.0,0.0,0.0
1652893296.908464,10000.0,0.0,0.0
1652893296.918289,10003.0,0.0,0.0
1652893296.92844,9997.0,-1.0,0.0
1652893296.938498,10000.0,0.0,0.0
1652893296.948466,10000.0,0.0,0.0
1652893296.958447,10000.0,0.0,0.0
1652893296.968454,10000.0,0.0,0.0
1652893296.978449,10000.0,0.0,0.0
1652893296.988453,10000.0,0.0,0.0
1652893296.998457,10000.0,0.0,0.0
1652893297.008269,10000.0,0.0,0.0
1652893297.018293,10006.0,0.0,0.0
1652893297.028489,9997.0,0.0,0.0
1652893297.038491,9997.0,0.0,0.0
1652893297.048454,10000.0,0.0,0.0
1652893297.058462,10000.0,0.0,0.0
1652893297.068463,10000.0,0.0,0.0
1652893297.078464,10000.0,0.0,0.0
1652893297.088268,10000.0,0.0,0.0
1652893297.098458,10000.0,0.0,0.0
1652893297.10845,10000.0,0.0,0.0
1652893297.118281,10003.0,0.0,0.0
1652893297.128289,9997.0,0.0,0.0
1652893297.13845,10000.0,0.0,0.0
1652893297.148455,10000.0,0.0,0.0
1652893297.158472,10000.0,0.0,0.0
1652893297.168468,10000.0,0.0,0.0
1652893297.178498,10000.0,0.0,0.0
1652893297.188509,10000.0,0.0,0.0
1652893297.198531,10000.0,0.0,0.0
1652893297.208551,10000.0,0.0,0.0
1652893297.218275,10003.0,0.0,0.0
1652893297.228447,9997.0,0.0,0.0
1652893297.238451,10000.0,0.0,0.0
1652893297.248503,10000.0,0.0,0.0
1652893297.258461,10000.0,0.0,0.0
1652893297.268459,10000.0,0.0,0.0
1652893297.278464,10000.0,0.0,0.0
1652893297.288461,10000.0,0.0,0.0
1652893297.298269,10000.0,0.0,0.0
1652893297.308469,10000.0,0.0,0.0
1652893297.318275,10003.0,0.0,0.0
1652893297.328288,9997.0,0.0,0.0
1652893297.338446,10000.0,0.0,0.0
1652893297.348462,10000.0,0.0,0.0
1652893297.358461,10000.0,0.0,0.0
1652893297.36846,10000.0,0.0,0.0
1652893297.378447,10000.0,0.0,0.0
1652893297.388454,10000.0,0.0,0.0
1652893297.398452,10000.0,0.0,0.0
1652893297.408453,10000.0,0.0,0.0
1652893297.418287,10003.0,0.0,0.0
1652893297.428459,9997.0,0.0,0.0
1652893297.438457,10000.0,-1.0,-1.0
1652893297.44845,10000.0,0.0,0.0
1652893297.458445,10000.0,0.0,0.0
1652893297.468446,10000.0,0.0,0.0
1652893297.478459,10000.0,0.0,0.0
1652893297.488447,10000.0,0.0,0.0
1652893297.498451,10000.0,0.0,0.0
1652893297.508455,10000.0,0.0,0.0
1652893297.518281,10003.0,0.0,0.0
1652893297.528449,9997.0,-1.0,0.0
1652893297.538448,10000.0,0.0,0.0
1652893297.54845,10000.0,0.0,-1.0
1652893297.55849,10000.0,0.0,0.0
1652893297.56844,10000.0,0.0,0.0
1652893297.57845,10000.0,0.0,0.0
1652893297.588459,10000.0,0.0,0.0
1652893297.598464,10000.0,0.0,0.0
1652893297.608451,10000.0,0.0,0.0
1652893297.618256,10003.0,-1.0,0.0
1652893297.62844,9997.0,0.0,-1.0
1652893297.638697,10000.0,0.0,0.0
1652893297.648441,10000.0,0.0,0.0
1652893297.658487,10000.0,0.0,0.0
1652893297.668455,10000.0,0.0,0.0
1652893297.678458,10000.0,0.0,0.0
1652893297.688453,10000.0,0.0,0.0
1652893297.698488,10000.0,0.0,0.0
1652893297.708506,10000.0,0.0,0.0
1652893297.718275,10003.0,0.0,-1.0
1652893297.728553,9997.0,-1.0,0.0
1652893297.738563,10000.0,0.0,0.0
1652893297.748576,10000.0,0.0,0.0
1652893297.758461,10000.0,0.0,0.0
1652893297.768449,10000.0,0.0,0.0
1652893297.778467,10000.0,0.0,0.0
