abs_time,dt,enc0,enc1
1652893208.552127,10000.0,0.0,0.0
1652893208.562143,10000.0,0.0,0.0
1652893208.572227,10000.0,0.0,0.0
1652893208.582131,10000.0,0.0,0.0
1652893208.592139,10000.0,0.0,0.0
1652893208.602143,10000.0,0.0,0.0
1652893208.612149,10003.0,0.0,0.0
1652893208.622145,9997.0,0.0,0.0
1652893208.632143,10000.0,0.0,0.0
1652893208.642135,10000.0,0.0,0.0
1652893208.652141,10000.0,0.0,0.0
1652893208.662147,10000.0,0.0,0.0
1652893208.672139,10000.0,0.0,0.0
1652893208.682136,10000.0,0.0,0.0
1652893208.692143,10000.0,0.0,-1.0
1652893208.702135,10000.0,0.0,0.0
1652893208.712152,10009.0,0.0,0.0
1652893208.722153,9991.0,0.0,0.0
1652893208.732148,10000.0,0.0,0.0
1652893208.742136,10000.0,0.0,0.0
1652893208.752136,10000.0,0.0,0.0
1652893208.762142,10000.0,0.0,0.0
1652893208.772139,10000.0,0.0,0.0
1652893208.782151,10000.0,0.0,0.0
1652893208.79214,10000.0,0.0,0.0
1652893208.802142,10000.0,0.0,0.0
1652893208.812142,10003.0,0.0,0.0
1652893208.822142,9997.0,0.0,0.0
1652893208.832141,10000.0,0.0,0.0
1652893208.842147,10000.0,0.0,0.0
1652893208.852142,10000.0,0.0,0.0
1652893208.862136,10000.0,-1.0,0.0
1652893208.872143,10000.0,0.0,0.0
1652893208.882138,10000.0,0.0,0.0
1652893208.892135,10000.0,0.0,0.0
1652893208.902143,10000.0,0.0,0.0
1652893208.912135,10003.0,0.0,0.0
1652893208.922136,9997.0,0.0,0.0
1652893208.932153,10000.0,0.0,0.0
1652893208.942145,10000.0,0.0,0.0
1652893208.952137,10000.0,0.0,0.0
1652893208.962148,10000.0,0.0,0.0
1652893208.972146,10000.0,0.0,-1.0
1652893208.982142,10000.0,-1.0,0.0
1652893208.992136,10000.0,0.0,0.0
1652893209.002144,10000.0,0.0,0.0
1652893209.012138,10003.0,0.0,0.0
1652893209.022134,9997.0,0.0,0.0
1652893209.032145,10000.0,0.0,0.0
1652893209.042143,10000.0,0.0,0.0
1652893209.052125,10000.0,0.0,0.0
1652893209.062142,10000.0,0.0,-1.0
1652893209.072139,10000.0,0.0,0.0
1652893209.082097,10000.0,0.0,0.0
1652893209.092143,10000.0,-1.0,0.0
1652893209.102138,10000.0,0.0,0.0
1652893209.112129,10003.0,0.0,0.0
1652893209.122128,9997.0,0.0,0.0
1652893209.132136,10000.0,0.0,0.0
1652893209.142127,10000.0,0.0,0.0
1652893209.152118,10000.0,0.0,0.0
1652893209.162135,10000.0,0.0,0.0
1652893209.172141,10000.0,0.0,0.0
1652893209.182131,10000.0,0.0,0.0
1652893209.19213,10000.0,0.0,0.0
1652893209.202138,10000.0,0.0,0.0
1652893209.212134,10003.0,0.0,0.0
1652893209.222129,9997.0,0.0,-1.0
1652893209.232127,10000.0,0.0,0.0
1652893209.242134,10000.0,0.0,0.0
1652893209.252126,10000.0,0.0,0.0
1652893209.262133,10000.0,0.0,0.0
1652893209.272135,10000.0,0.0,0.0
1652893209.282123,10000.0,0.0,0.0
1652893209.292117,10000.0,0.0,0.0
1652893209.302132,10000.0,0.0,0.0
1652893209.312133,10003.0,0.0,0.0
1652893209.322129,9997.0,0.0,0.0
1652893209.332147,10000.0,0.0,0.0
1652893209.342133,10000.0,0.0,0.0
1652893209.352118,10000.0,0.0,0.0
1652893209.362137,10000.0,0.0,0.0
1652893209.372137,10000.0,0.0,0.0
1652893209.382123,10000.0,0.0,0.0
1652893209.392117,10000.0,0.0,1.0
1652893209.40213,10000.0,0.0,0.0
1652893209.412118,10003.0,0.0,0.0
1652893209.422123,9997.0,0.0,0.0
1652893209.432131,10000.0,0.0,0.0
1652893209.442141,10000.0,0.0,0.0
1652893209.452122,10000.0,0.0,0.0
1652893209.462129,10000.0,1.0,0.0
1652893209.472136,10000.0,0.0,0.0
1652893209.482125,10000.0,0.0,0.0
1652893209.492139,10000.0,0.0,0.0
1652893209.502123,10000.0,0.0,0.0
1652893209.512119,10003.0,0.0,0.0
1652893209.522123,9997.0,0.0,0.0
1652893209.532132,10000.0,0.0,0.0
1652893209.542127,10000.0,0.0,0.0
1652893209.552123,10000.0,0.0,0.0
1652893209.562123,10000.0,0.0,0.0
1652893209.572133,10000.0,0.0,0.0
1652893209.582118,10000.0,0.0,0.0
1652893209.592134,10000.0,0.0,0.0
1652893209.602128,10000.0,0.0,0.0
1652893209.612118,10003.0,-1.0,0.0
1652893209.622123,9997.0,0.0,0.0
1652893209.632128,10000.0,0.0,0.0
