abs_time,dt,enc0,enc1
1652892565.7069,10003.0,0.0,0.0
1652892565.716888,9997.0,0.0,0.0
1652892565.726915,10000.0,0.0,0.0
1652892565.736906,10000.0,0.0,0.0
1652892565.746912,10000.0,0.0,0.0
1652892565.756903,9999.0,0.0,0.0
1652892565.766892,10001.0,0.0,0.0
1652892565.776909,10000.0,0.0,0.0
1652892565.786848,9999.0,0.0,0.0
1652892565.796901,10000.0,0.0,0.0
1652892565.806912,10004.0,0.0,0.0
1652892565.816908,9997.0,0.0,0.0
1652892565.826902,9999.0,0.0,0.0
1652892565.836894,10000.0,0.0,0.0
1652892565.846896,10000.0,0.0,0.0
1652892565.856911,10000.0,0.0,0.0
1652892565.866906,10001.0,0.0,0.0
1652892565.876894,9999.0,0.0,0.0
1652892565.886908,10001.0,0.0,0.0
1652892565.896894,9999.0,0.0,0.0
1652892565.906908,10003.0,0.0,0.0
1652892565.916894,9997.0,0.0,0.0
1652892565.92689,10000.0,0.0,0.0
1652892565.936853,9999.0,0.0,0.0
1652892565.946904,10001.0,0.0,0.0
1652892565.956894,10000.0,0.0,0.0
1652892565.966901,9999.0,0.0,0.0
1652892565.976889,10001.0,0.0,0.0
1652892565.986854,10000.0,0.0,0.0
1652892565.996889,9999.0,-1.0,0.0
1652892566.006905,10010.0,0.0,0.0
1652892566.016907,9991.0,0.0,0.0
1652892566.0269,9999.0,0.0,0.0
1652892566.036895,10000.0,0.0,0.0
1652892566.046903,10001.0,0.0,0.0
1652892566.056907,9999.0,0.0,0.0
1652892566.066906,10000.0,0.0,0.0
1652892566.076893,10000.0,0.0,0.0
1652892566.08689,10000.0,0.0,0.0
1652892566.096897,10000.0,0.0,0.0
1652892566.106893,10003.0,0.0,0.0
1652892566.116901,9996.0,0.0,0.0
1652892566.126894,10001.0,0.0,0.0
1652892566.13689,10000.0,0.0,0.0
1652892566.146895,9998.0,0.0,0.0
1652892566.156904,10002.0,0.0,0.0
1652892566.166895,10000.0,0.0,0.0
1652892566.176892,9997.0,0.0,0.0
1652892566.18689,10002.0,0.0,0.0
1652892566.196849,10001.0,0.0,0.0
1652892566.206899,10003.0,0.0,0.0
1652892566.216899,9995.0,0.0,0.0
1652892566.226895,10000.0,0.0,0.0
1652892566.236889,9999.0,0.0,0.0
1652892566.246856,10002.0,0.0,0.0
1652892566.25691,9998.0,0.0,0.0
1652892566.2669,9999.0,0.0,0.0
1652892566.276854,10002.0,1.0,0.0
1652892566.286893,10000.0,0.0,0.0
1652892566.296897,9997.0,0.0,0.0
1652892566.306888,10003.0,0.0,0.0
1652892566.316896,10001.0,0.0,0.0
1652892566.326888,9996.0,0.0,0.0
1652892566.336889,10001.0,0.0,0.0
1652892566.346895,10000.0,0.0,0.0
1652892566.356855,10000.0,0.0,0.0
1652892566.366899,10001.0,0.0,1.0
1652892566.376842,10000.0,0.0,0.0
1652892566.386885,9998.0,0.0,0.0
1652892566.396892,10000.0,0.0,0.0
1652892566.406893,10004.0,0.0,0.0
1652892566.416893,9996.0,0.0,0.0
1652892566.426893,10001.0,0.0,0.0
1652892566.436897,9999.0,0.0,0.0
1652892566.446894,10000.0,0.0,0.0
1652892566.456888,10000.0,0.0,0.0
1652892566.466885,10000.0,0.0,0.0
1652892566.476892,10000.0,0.0,0.0
1652892566.486846,10000.0,0.0,0.0
1652892566.496897,10000.0,0.0,0.0
1652892566.506839,10003.0,0.0,0.0
1652892566.516883,9997.0,0.0,0.0
1652892566.526895,10000.0,0.0,0.0
1652892566.53689,10000.0,0.0,0.0
1652892566.546901,10000.0,0.0,0.0
1652892566.556885,10000.0,0.0,0.0
1652892566.566903,10000.0,0.0,0.0
1652892566.576886,10000.0,0.0,0.0
1652892566.586887,10000.0,0.0,0.0
1652892566.596889,10000.0,0.0,0.0
1652892566.606904,10003.0,0.0,0.0
1652892566.616893,9997.0,0.0,0.0
1652892566.626891,10000.0,0.0,0.0
1652892566.63689,10000.0,0.0,0.0
1652892566.646893,10000.0,0.0,0.0
1652892566.656896,10000.0,0.0,0.0
1652892566.666848,10000.0,0.0,0.0
1652892566.67689,10000.0,0.0,0.0
1652892566.686906,10000.0,0.0,0.0
1652892566.696888,10000.0,0.0,0.0
1652892566.706853,10003.0,0.0,0.0
1652892566.716848,9997.0,0.0,0.0
1652892566.72689,10000.0,0.0,0.0
1652892566.736886,10000.0,0.0,-1.0
1652892566.746889,10000.0,0.0,0.0
1652892566.756894,10000.0,0.0,0.0
1652892566.766892,10000.0,-1.0,0.0
1652892566.776889,10000.0,0.0,0.0
1652892566.786902,10000.0,0.0,0.0
1652892566.79689,10000.0,0.0,0.0
1652892566.806906,10003.0,0.0,0.0
1652892566.816896,9997.0,0.0,0.0
1652892566.826891,10000.0,0.0,0.0
1652892566.836887,10000.0,0.0,0.0
1652892566.846842,10000.0,0.0,0.0
1652892566.856897,10000.0,0.0,0.0
1652892566.86689,10000.0,0.0,0.0
1652892566.876884,10000.0,0.0,0.0
1652892566.886895,10000.0,0.0,0.0
1652892566.896889,10000.0,0.0,0.0
1652892566.906899,10003.0,0.0,0.0
1652892566.916879,9997.0,0.0,0.0
1652892566.926889,10000.0,0.0,0.0
1652892566.936885,10000.0,1.0,0.0
1652892566.946902,10000.0,0.0,0.0
1652892566.956836,10000.0,0.0,0.0
1652892566.966895,10000.0,0.0,0.0
1652892566.97689,10000.0,0.0,0.0
1652892566.986894,10000.0,0.0,0.0
1652892566.996893,10000.0,0.0,0.0
1652892567.006902,10009.0,0.0,0.0
1652892567.016902,9991.0,0.0,0.0
1652892567.026896,10000.0,0.0,0.0
1652892567.03689,10000.0,0.0,0.0
1652892567.046894,10000.0,0.0,0.0
1652892567.056838,10000.0,0.0,0.0
1652892567.066885,10000.0,0.0,0.0
1652892567.076894,10000.0,0.0,0.0
1652892567.086888,10000.0,0.0,0.0
1652892567.096894,10000.0,-1.0,0.0
1652892567.106888,10003.0,0.0,0.0
1652892567.116884,9997.0,0.0,0.0
1652892567.126897,10000.0,0.0,0.0
1652892567.136843,10000.0,0.0,0.0
1652892567.146896,10000.0,0.0,0.0
1652892567.156835,10000.0,0.0,0.0
1652892567.166876,10000.0,0.0,0.0
1652892567.176848,10000.0,0.0,0.0
1652892567.186885,10000.0,0.0,0.0
1652892567.196884,10000.0,0.0,0.0
1652892567.206896,10003.0,0.0,0.0
1652892567.216895,9997.0,0.0,0.0
1652892567.226889,10000.0,0.0,0.0
1652892567.236897,10000.0,0.0,0.0
1652892567.246886,10000.0,0.0,0.0
1652892567.256891,10000.0,0.0,0.0
1652892567.26689,10000.0,0.0,0.0
1652892567.276884,10000.0,0.0,0.0
1652892567.286895,10000.0,0.0,0.0
1652892567.296891,10000.0,0.0,0.0
1652892567.306902,10003.0,0.0,0.0
1652892567.316888,9997.0,0.0,0.0
1652892567.32689,10000.0,0.0,0.0
1652892567.336889,10000.0,0.0,0.0
1652892567.34689,10000.0,0.0,0.0
1652892567.356886,10000.0,0.0,0.0
1652892567.366895,10000.0,0.0,0.0
1652892567.376889,10000.0,0.0,0.0
1652892567.386884,10000.0,0.0,0.0
1652892567.396899,10000.0,0.0,0.0
1652892567.406885,10003.0,0.0,0.0
1652892567.416885,9997.0,0.0,0.0
1652892567.426896,10000.0,0.0,0.0
1652892567.436888,10000.0,0.0,0.0
1652892567.446889,10000.0,0.0,0.0
1652892567.456891,10000.0,0.0,0.0
1652892567.466889,10000.0,0.0,0.0
1652892567.476884,10000.0,0.0,0.0
1652892567.486888,10000.0,0.0,0.0
1652892567.496882,10000.0,0.0,0.0
1652892567.506846,10003.0,0.0,0.0
